2, -1.000000e+001, -9.000000e+000,
3, 5.000000e+001, 4.100000e+001,
4, -1.666667e+002, -1.256667e+002,
5, 4.166667e+002, 2.910000e+002,
6, -8.333333e+002, -5.423333e+002,
7, 1.388889e+003, 8.465556e+002,
8, -1.984127e+003, -1.137571e+003,
9, 2.480159e+003, 1.342587e+003,
10, -2.755732e+003, -1.413145e+003,
11, 2.755732e+003, 1.342587e+003,
12, -2.505211e+003, -1.162624e+003,
13, 2.087676e+003, 9.250522e+002,
14, -1.605904e+003, -6.808522e+002,
15, 1.147075e+003, 4.662223e+002,
16, -7.647164e+002, -2.984940e+002,
17, 4.779477e+002, 1.794537e+002,
18, -2.811457e+002, -1.016920e+002,
19, 1.561921e+002, 5.450004e+001,
20, -8.220635e+001, -2.770631e+001,
21, 4.110318e+001, 1.339687e+001,
22, -1.957294e+001, -6.176075e+000,
23, 8.896791e+000, 2.720716e+000,
24, -3.868170e+000, -1.147454e+000,
25, 1.611738e+000, 4.642837e-001,
26, -6.446950e-001, -1.804113e-001,
27, 2.479596e-001, 6.754832e-002,
28, -9.183690e-002, -2.428858e-002,
29, 3.279889e-002, 8.510317e-003,
30, -1.130996e-002, -2.799646e-003,
31, 3.769988e-003, 9.703416e-004,
32, -1.216125e-003, -2.457835e-004,
33, 3.800391e-004, 1.342556e-004,
34, -1.151634e-004, 1.909226e-005,
35, 3.387158e-005, 5.296383e-005,
36, -9.677593e-006, 4.328624e-005,
37, 2.688220e-006, 4.597446e-005,
38, -7.265460e-007, 4.524791e-005,
39, 1.911963e-007, 4.543911e-005,
40, -4.902470e-008, 4.539009e-005,
41, 1.225617e-008, 4.540234e-005,
42, -2.989311e-009, 4.539935e-005,
43, 7.117407e-010, 4.540006e-005,
44, -1.655211e-010, 4.539990e-005,
45, 3.761843e-011, 4.539994e-005,
46, -8.359651e-012, 4.539993e-005,
47, 1.817315e-012, 4.539993e-005,
48, -3.866629e-013, 4.539993e-005,
